key,volume,num_txs
osmo15jw7xccxaxk30lf4xgag8f7aeg53pgkh74e39rv00xfnymldjaas2fk627,7601106.195331389,6953
0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,920826.5448089838,843
0xce26C35D1acb6ac5988C07a70E0Eca872F2f2D93,118495.8413848877,618
0x4cb6F0ef0Eeb503f8065AF1A6E6D5DD46197d3d9,303224.6618514061,583
0x0B20a6140118BE0235DB1BCb0DFA96d5d656CA51,747618.5472463574,569
0xd0D5Cb4a5B477A9f302A3449D0F2fdA57886d455,156019.55922156572,518
0xcA74F404E0C7bfA35B13B511097df966D5a65597,720232.6485162154,483
0x697057895BEE76eef0cBd9e29Da191f1dCB8180D,298246.02319284406,395
0x08498064e991DEfE658124262c1C7EF13D9Ae4C5,121428.998072505,312
osmo1y49l3drvgu6gxjzarzqky4e7a4fy73reh8nrktzz5k5xgkdjel0q6xtr7h,176737.68948289752,311
0x303dC7FC09A018f1C8c34d6D4F66115f58AfdC7D,5490152.072021484,287
osmo1r90p8aw6tqldwwyzpy8gfgpxu033j8ueum4a6vz8jy6l6vmreygs9emtxg,90124.69010138512,245
0xD2DAcD4c4F53DeEF010B3EbdDe45cB90eC5545f2,60755.476524371654,226
0x96d9d11cb13c3fA3e8F7845C4744393c62DBB75F,238.36408343107905,225
ojo1zalphhxryjeeftul0y4m2r02g7a8x7r2jhyp2a,0.0,218
0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,249759.446991086,214
0x78427803725a32360FC96751f8F7065d5B7DB7ec,26847.89160734415,210
0xdD9333e6F4385864fc35b9afF3d4f1936048e31b,100457.43391513824,207
0x6998FE700015f04FB192f46Ec1DcB59320334f4B,18590.503576522693,200
0x78D2f79016b3704D53d0B85777Dea30E2436672c,900148.5973367691,199
0x5c48174Bba95a4bc920D71Eec167C3A24f9F62De,163688.91035461426,194
0x51A3C407F130163b28b762513864E596A1De1Bd9,0.0,190
0xb28837949e7A3F1AC862036e8a0aE392c9fF9BB4,0.0,190
0x34327028C727613872cd80122B9a489a4B9C0bFA,128987.1364440918,188
0xdc4bF78224CBD20428DFF4787B1E32bbfD04a90D,0.0,186
0xc57eA958E33dc87c7C7951774bab9221346bA26f,849939.0323575139,185
0xCd5a6286F376306c2Bbf7a231166BEEE4F6D1A25,0.0,184
0x4F889FCa97a1e887ff0471850A04CB57D118a828,27922.954612255096,178
0x2102C32A09cbCed4146C3db2D27Ae21a185bDa43,0.0,176
0x342E03dE4F8DB863F7fb59F1aDD8aA8ff2293c34,1273772.35256958,176
0x8dBEE8F3917049Bc30fEF01924A7AC79d16Cf2b9,0.0,176
0xc77820eeF59629fc8D88154977Bc8de8a1B2f4aE,0.0,176
0x831358C03ECAaed58830f513c961Ee81Ce4f4807,287519.6489771325,175
0x26ff577818A40D1333944b7492E23619303f5d84,0.0,173
osmo1jhl4e4y5z8w544ptl5gfaxty73d062gck5gnd7m8n64zel7fq0us69fmpj,62937.91662743315,168
0x9Ba014133CC6b16C168Ada09F3e8028660AC3a07,288711.3585204482,167
0x160EE9Bc0a0Fa051C6fEE189e9107669ed07DB0a,1843298.0519926548,155
0x3c29500ae0d3FE72CeA8ee129C08419314b7144A,16523.610400896054,154
0xDB94fAB880ef95D8cC47Ba3E2fFC3904eFab8064,102.5520555813273,150
0x03E13285D1C74F20A0406fCaF8e810ebb99eFFf7,19304.30214214325,149
0x11854CA7e99cC3001A26ce792C57d59CF3fb354c,808936.346862793,148
0x9eF85267e9d0a1305C2B0DAA44D7e4ee3815dfd3,170130.65322954953,146
0xa3Af4B45387E27652307A19f96aB8F27F444EDDc,247798.81232070923,143
0x639D2a49bdD0CF37614F46a83e4AA49eAFF1e537,119239.42599010468,138
0xE791eEdC4DF49bB340cFB4E3bef9E640aEd52FF6,24880.108729649335,130
0xb30bd75eF750ffB44729eE42268324C1f0b4c5BC,61899.24328148924,129
0x1d1A5871a626De9094cC1D560edD9A67612C87a5,1327457.22092247,126
0x6Fa5d778E13888de9827d16ab5799807E863339a,1298969.063765049,125
0x4408E04e4D8AEb7EdbC0bc0aE66028762FDF29e5,33702.27116584778,124
0xe6C6390eeD34b62c0E364b540e3b31f139B7aaAA,0.0,124
ojo1kjqcup59v5jtlykewz90em6v0cz7tqpd7u7nyr,0.0,124
0x72ec77b56761f5AA0F664920bD43Fa3d0A7A81D3,151772.94958496094,123
0x5815DB4518902973aAC8b91D64b60EB2190FdCeF,52136.39111375809,119
0xF2FE0bd50F818389FB012Beef8AA96aD6B610916,65097.51208496094,119
0x1CFCEB8466dEc6e0A8AB1d29Cc5aDB5B47883DD0,469658.0410079956,105
0xD987aAaFD902db62365Dc95AcFB1EEde8b61D5c4,12389.93794286251,105
0x0C8aFa31d68028eD8054493eE92F52b82AB992A2,1150702.8822631836,103
0xa5BF8259111001c1274c2bb15A033ebeAcDA5241,100999.3984375,101
0x4D396974C5813159c704e96acdada21Eb01005Ed,142315.93297643214,100
0x1Bd953b21A0d1ed1A6De09421d99B19372C053B7,114999.6913690567,98
0x617f3a4F6979484A2286C2d2E111127ffA25D216,415772.6112060547,96
0xFb7e2f3c47940AF4dC4Df67f716DE542cE0a75CC,157884.81199030578,93
0x0Bf748D20CaE6823E0da16A72886B2B90c408A61,747244.8688354492,89
0xCed3FC4610761F79242D7D8A72FE86F3A1c626b4,58160.23254084587,89
0xC601C9100f8420417A94F6D63e5712C21029525e,51.64458151545841,88
0x17a62aCa41CD312EEA6164f353a0542C51aF8770,1696213.0625,87
0x383Ea12347E56932E08638767B8A2B3c18700493,0.0,85
0xF15e4A506A162451Eb6b37E22dD9442C60519170,19538.874364376068,85
0x1f0b95d58090f3F08282c9c875519E741e7Cd045,3697.2754269549623,83
0x2e2d7Dc6509489600B4E81B3053ba900Ab20545E,293721.6813316345,83
0x5cf305Dc8E601e5c63e4915049E3d0c9d9A0a26E,19109.925117492676,83
0x0fcB3f716E110689FD33D95a71914E5ab5699ba5,26643.350479125977,82
0x671C726f5330e85194eebDb1Fb72f590fdA7f517,30146.861959457397,82
0x0cD9Af0D1F8B6E1895Bfa4c9f8D49B67af259a65,136355.3310546875,78
0x1525D8fcAD680088245055fFB43179367D3EFfC0,8917.979166030884,78
0xbAeeb113dC6fC6a67B5a0BCb8154c6b71081d3B9,156813.46647071838,78
0xDc1719Cc66a2ecd808ff7649a629D2Ea761E988F,15855.36280721426,78
